B_True_DE,B_MisOR_DE,B_MisPS_DE,B_MisBoth_DE,B_Over_DE,B_Under_DE,B_True_IE,B_MisOR_IE,B_MisPS_IE,B_MisBoth_IE,B_Over_IE,B_Under_IE,S_True_DE,S_MisOR_DE,S_MisPS_DE,S_MisBoth_DE,S_Over_DE,S_Under_DE,S_True_IE,S_MisOR_IE,S_MisPS_IE,S_MisBoth_IE,S_Over_IE,S_Under_IE,C_True_DE,C_MisOR_DE,C_MisPS_DE,C_MisBoth_DE,C_Over_DE,C_Under_DE,C_True_IE,C_MisOR_IE,C_MisPS_IE,C_MisBoth_IE,C_Over_IE,C_Under_IE,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66
0.093200098,0.093431262,0.096595707,0.092807426,0.093078892,0.09445082,0.198120537,0.138525586,0.24068115,0.105602821,0.111552267,-0.032207807,-0.029205646,-0.025121972,-0.032151762,-0.028912863,-0.023486138,0.0446162,-0.010601953,0.16190977,0.008958955,0.031086758,3.937005566,3.910911061,4.286343061,3.981296708,3.952276867,4.306361888,10.59027245,10.74631826,13.4706924,4.43359825,5.541392334,6.127851274,6.091291139,6.706556125,6.233953886,6.191102502,6.773555645,14.61501451,15.18436066,16.68752233,7.938453073,11.78652754,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
-0.058836034,-0.058958434,-0.061506295,-0.059580143,-0.059667725,-0.060310188,-0.079380405,-0.069301933,-0.053379036,-0.067939122,-0.052898154,0.029247038,0.029189077,0.043378045,0.025369323,0.025313417,0.039382486,0.060352994,0.070383115,0.171011348,0.010504269,0.106459217,3.722668477,3.714967669,3.524899651,3.713671692,3.706045615,3.514251614,9.993374851,10.00839386,9.417642404,4.32758343,6.832400422,4.848310528,4.841655689,4.418063414,4.834631207,4.827826367,4.362004414,16.43290875,16.42373348,15.44572162,6.805793778,12.08591203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.011824515,-0.011853936,-0.017134002,-0.008140172,-0.008078268,-0.014082608,-0.021874251,-0.023494671,-0.030188255,0.023241285,0.008191416,-0.032089116,-0.032893749,-0.027401063,-0.029150584,-0.029936805,-0.02469515,0.019261954,0.011604321,0.062407701,0.020695686,0.061634698,5.005118321,5.02305142,7.592060267,4.957575108,4.974713706,7.677162964,11.07823526,11.1301623,15.9943642,5.464398215,5.853270389,4.97975436,5.019754265,5.051478161,4.753350705,4.79122462,4.80007394,12.84819248,12.97889537,13.5775015,7.006742355,8.221185207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.099410177,-0.099036015,-0.098814508,-0.100265031,-0.09996391,-0.09722613,-0.081798783,-0.112192188,-0.08975489,-0.091774187,-0.148236579,-0.038768309,-0.038394788,-0.035322055,-0.037076193,-0.036534819,-0.037919211,-0.036115722,-0.074525432,-0.00215881,-0.017871596,-0.06340796,3.218187823,3.210043186,3.414885093,3.172398533,3.164047256,3.358344942,8.089186828,8.100749183,8.367631991,3.937893949,5.314646818,3.944468488,3.954889571,4.07112227,3.82207432,3.834030332,3.924440689,14.37452964,14.38736775,14.26576002,6.106037486,9.926265796,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
-0.005156886,-0.006614178,-0.011430226,-0.006400309,-0.007754043,-0.01799452,0.018146037,0.005076129,0.061560428,-0.008143161,-0.051996181,0.018902954,0.020416507,0.007406997,0.017419394,0.01877774,0.006971019,0.076369106,0.047416216,0.178246609,0.023925819,-0.007563387,4.119923899,4.100954994,5.91142043,4.226180904,4.205758311,6.237535914,10.75833154,10.77652304,11.68129357,4.827164195,6.190746651,4.404992688,4.392644093,4.760558348,4.352903247,4.343689201,4.677932086,14.29520287,14.75701774,14.64240684,6.213284644,12.65484026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.008271098,0.009086117,-0.011119862,0.008261949,0.008762816,-0.013264391,0.08831135,0.042716625,0.080363985,0.007438496,-0.022680956,0.026609362,0.029754716,0.011642361,0.026753929,0.02970308,0.011559757,0.096087451,0.060362842,0.16272144,0.032037343,-0.016337163,3.920349841,3.908896704,4.09438795,3.988822779,3.953871572,4.114799146,21.01189396,18.89088862,12.01366646,4.250255317,6.253001116,4.383892764,4.51541123,4.91182049,4.445318714,4.564809924,5.001189248,20.67154821,21.25414332,18.99614617,6.244626085,11.76166678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.022391066,-0.022610149,-0.023398009,-0.023569085,-0.023858405,-0.023717674,-0.04648634,-0.033707529,-0.008228942,-0.052660322,-0.092682193,0.050368377,0.051151981,0.046661528,0.050507513,0.051242644,0.044406913,0.05957693,0.072308321,0.105176627,-0.024367895,-0.075342,3.383132063,3.365452053,3.359016014,3.40224721,3.38377019,3.372051305,9.383015478,9.435731531,11.26098024,4.256344776,6.156144096,4.03813821,4.005597634,4.309579221,4.025828864,3.993629932,4.289289007,13.58918037,13.63050719,15.64384356,6.491405572,9.421416768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.010301645,-0.004270185,-0.017526244,-0.015144551,-0.00963489,-0.026073269,0.158158487,0.087271282,0.139462168,-0.02085048,-0.009825566,-0.039499441,-0.030925187,-0.036810995,-0.045471988,-0.037478967,-0.040067429,0.131721575,0.072054977,0.167333223,-0.050482949,-0.00885639,5.041197692,4.911620234,4.936279974,5.093884125,4.852308032,4.986466431,10.58016736,10.3971522,11.32285081,4.554995047,5.859230967,7.043329591,6.888665773,6.697897648,7.229690353,6.775170636,6.797191025,16.08816222,16.17243469,16.06005787,6.291264313,9.732287252,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.06895701,-0.071839068,-0.064086249,-0.068174773,-0.071044885,-0.064131759,0.002919483,-0.025425071,0.013013851,-0.070314358,-0.047471805,-0.121035548,-0.1219206,-0.127087062,-0.119822242,-0.120442085,-0.127547155,-0.064925144,-0.07955691,-0.043073404,-0.120921437,-0.029563047,3.780868817,3.799811664,4.016621207,3.821559751,3.851432704,4.106029582,10.0309443,10.08084188,10.16387834,4.587176391,5.525359893,4.830611059,4.877058556,6.193326515,4.950079272,5.031489972,6.403869245,15.39140156,15.56589157,17.82091156,6.761924507,9.179465318,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
0.042442718,0.044046402,0.017916657,0.041497482,0.043245799,0.015921431,0.113479803,0.06968635,0.066617779,0.027846415,0.017167671,0.011541963,0.011164793,0.022180233,0.014804846,0.014495166,0.028098832,0.089297585,0.045635761,0.135109102,-0.006603255,0.060633375,4.025423927,4.015082711,4.408031926,3.999999674,3.988867736,4.398900706,10.24471732,9.888932698,11.09713619,4.738398754,9.709723905,5.444607643,5.470890028,6.035773404,5.433565107,5.461525536,6.012541065,17.43750679,16.8625202,19.10219628,8.752249926,28.60765785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01326178,0.013817598,0.022908101,0.015572048,0.016164257,0.023853127,0.053747179,0.032988103,0.082062897,0.016999178,0.010866045,0.002840681,0.003084199,0.022884411,-0.000814764,-0.000558996,0.019239369,0.038221436,0.021792717,0.130286086,0.005133376,0.004964498,3.869439352,3.872948248,3.760692238,3.868136398,3.870863079,3.74036651,10.52507446,10.46841863,10.00830012,4.395750724,5.239458767,5.081044867,5.127243346,4.861163377,4.986553717,5.031146102,4.848532907,14.76011343,14.91756085,12.5974133,6.12978202,10.76318207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.016544498,-0.016485633,0.034623427,-0.017758874,-0.017635525,0.035627337,0.039435719,0.055275601,0.085772436,-0.023879808,-0.006236019,-0.052420273,-0.053838506,-0.040851767,-0.051862084,-0.053299111,-0.045904328,-0.131275827,-0.12565833,-0.0896776,-0.043905659,-0.045119037,4.922542726,4.938816282,4.49234099,4.982070805,4.997029916,4.578798105,19.46015706,20.33939045,18.35050052,6.227258042,6.245811438,6.889993663,6.788506323,7.351590236,7.107844232,6.999329954,7.514390904,18.94156811,18.93951896,29.87605573,8.977055837,10.38149417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.044927437,-0.040412976,-0.044074126,-0.042614383,-0.037989958,-0.040308609,-0.11868294,-0.047008465,-0.040759497,-0.061940076,-0.103394475,0.063964563,0.063024848,0.084456346,0.060086283,0.059320046,0.078140402,-0.01264744,0.035599107,0.093156717,0.030189379,-0.045598403,5.376591787,5.424400137,4.445615865,5.264353046,5.33302402,4.31949599,21.09769603,21.69269847,11.95556555,5.284626013,7.433043236,7.443010327,7.409897537,7.177888038,7.215398756,7.193076414,6.891593467,17.89010072,17.99353276,16.625035,8.464266723,12.60200665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012363265,0.018322288,-0.019617534,0.016155004,0.022057886,-0.01313891,0.002487855,-0.049821846,-0.017984857,0.034165957,0.001409833,-0.045066428,-0.032858094,-0.071815943,-0.036051753,-0.023989139,-0.057466016,-0.135944071,-0.178620716,-0.117671781,0.00013988,0.055573853,6.44929407,6.225036034,9.246425835,6.117977337,5.973294483,8.569667543,16.47809457,16.86687883,21.7421469,6.422347952,6.861708504,12.00680866,11.36572855,18.70920384,11.08260795,10.64961623,16.82588791,27.07774371,28.04679041,41.13501973,12.13281616,9.898822693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.006693431,0.007064263,0.014572453,0.00596442,0.006351798,0.013076033,0.081975823,0.056276241,0.135756691,0.040882031,-0.009015515,0.051837538,0.051954581,0.064994003,0.048726707,0.048986302,0.063829932,0.130559198,0.103100578,0.190103253,0.108364654,0.069591121,3.942616111,3.974531124,4.320553069,3.898901676,3.930623201,4.27948316,9.994417857,9.955820119,11.04906043,4.816595222,7.453952873,4.971231626,5.021656035,5.178424547,4.828900873,4.873673419,5.036248988,16.58544135,16.39770442,16.69828542,7.712326685,10.61975421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.104666117,-0.104858858,-0.114415692,-0.108510953,-0.108771473,-0.120820357,-0.080038789,-0.119945044,-0.080744763,-0.104409067,-0.110886294,-0.071354466,-0.073508946,-0.077538109,-0.077007206,-0.079214917,-0.084049111,-0.001183733,-0.035159529,0.037496186,-0.067408681,-0.042546152,4.706829218,4.73498065,4.676087312,4.720937003,4.747903409,4.673901413,11.87154112,11.83721779,11.86327247,5.589299834,6.182081333,4.968228487,4.991133176,4.894054761,4.898010828,4.914352176,4.857239624,18.00191816,18.28976183,17.47204694,7.324855172,8.984062441,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0.028516741,0.027542327,0.03890933,0.029394788,0.028449388,0.042783948,-0.010586218,0.029859521,0.041647621,0.003524501,-0.033811151,0.089908219,0.089961346,0.093526683,0.092502332,0.092609181,0.094313252,0.041390765,0.081488781,0.101546308,0.038711041,0.077151105,3.536360164,3.505463797,3.717594132,3.510651203,3.480057773,3.698522113,8.770036975,8.872057457,9.287648758,4.231980168,6.996162637,3.680194507,3.60284457,3.561522819,3.644904414,3.575962738,3.514074033,13.41315149,13.17926743,13.12781075,5.523862762,18.45835189,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
-0.0724226,-0.073691627,-0.070368566,-0.07211875,-0.073416496,-0.070662922,0.007913704,-0.021062933,0.01878155,-0.070090637,-0.087586807,0.018004213,0.01716615,0.041537204,0.017009449,0.016227537,0.040346462,0.124587287,0.095593335,0.246831969,0.030330909,0.04566724,3.301456344,3.275728213,3.801437645,3.298192266,3.272187808,3.77116074,9.215261033,9.089266908,10.40541305,4.424789625,5.659728293,4.105621343,4.035844282,5.218470142,4.090616841,4.020868749,5.144470663,17.11653643,16.89319436,21.26752016,7.121841927,10.18038418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
-0.006894795,-0.008469198,-0.012223134,-0.004149364,-0.005509971,-0.010129072,0.032583142,-0.041664608,0.054581967,-0.017149549,0.029816935,-0.018962155,-0.020011829,-0.03481328,-0.014090083,-0.015281871,-0.026332333,-0.019221807,-0.093253598,-0.034343129,-0.035315285,0.076132356,4.537709159,4.580476378,6.465073226,4.371515029,4.410664869,6.027314418,18.11904844,18.75969033,31.93819194,5.365557419,5.925666741,6.718824007,6.873973574,10.96840566,6.238983748,6.374032779,9.803495691,38.18778492,40.78260602,71.56614024,8.956728174,10.52751297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.073942455,-0.075493062,-0.061595457,-0.074632932,-0.076101029,-0.064022069,-0.015868933,-0.045289824,-0.056813432,-0.077573701,-0.088339637,-0.038997516,-0.034741101,-0.019206982,-0.038766463,-0.03427796,-0.019191912,-0.038113492,-0.074077215,-0.027950465,-0.027765607,-0.059204631,3.517972827,3.480033684,3.476124476,3.523807064,3.487657895,3.49786328,12.500079,12.4913132,13.13417156,4.065733687,6.434558714,5.543624709,5.410426614,5.344946552,5.571956799,5.450874404,5.378254795,23.16887634,23.59360702,29.98431834,6.680164446,13.18095024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.043564057,0.043608471,0.02910579,0.044130803,0.044107251,0.032829052,0.009081751,-0.010053482,-0.016831135,0.028561894,0.006200708,-0.02026585,-0.022462602,-0.021265502,-0.016134444,-0.018719826,-0.020069762,-0.138649729,-0.16981967,-0.109821617,-0.031737628,-0.081649167,3.664296258,3.680267912,4.21816599,3.695907052,3.712374437,4.219554532,14.52963342,14.59896122,14.64397657,4.066614971,6.471077769,4.594836049,4.649947064,4.993495029,4.716319088,4.77753607,5.146253008,18.39429169,19.00907739,21.80700645,5.773818003,8.607360316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.019937112,-0.018873845,-0.024356591,-0.020900279,-0.019702574,-0.026601211,-0.02954313,-0.040888828,-0.004721461,0.032344265,0.023402545,-0.044424744,-0.046657867,-0.041727346,-0.044946552,-0.046791136,-0.041820632,-0.055333337,-0.057575655,0.059182068,0.036069447,0.066122035,3.84777074,3.862749315,4.141752439,3.854348825,3.870043994,4.136429179,11.20166028,11.15651833,11.79147565,5.572862545,5.964909284,4.997765881,5.031705228,5.237339238,4.99242517,5.02828862,5.175064077,17.50579454,17.35221738,17.68247529,10.20278699,8.649569419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00674214,0.005964132,-0.000685375,0.007019144,0.006233489,-0.001598425,-0.017956773,0.004095883,0.039613076,0.046877674,0.000790678,0.097513571,0.096772937,0.09904151,0.099751606,0.098979691,0.100194432,0.164810437,0.180313244,0.25608738,0.165383689,0.137979651,3.986340284,3.97743225,4.715877586,3.970491035,3.961331625,4.728216343,12.24768102,12.21988304,12.77630358,5.19664339,6.282822854,3.809018767,3.799284791,3.877824032,3.799266847,3.788353224,3.878556648,17.30028878,17.2854209,18.62050482,7.362185873,9.939275475,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1
-0.058145573,-0.057437275,-0.041814681,-0.05832114,-0.057657962,-0.044080179,-0.061988227,-0.033554791,-0.056542219,-0.052492797,-0.033226354,0.009328692,0.00954789,0.005532022,0.007391813,0.007612708,0.005025777,0.036512586,0.062716042,0.08818824,0.002175363,0.083095703,3.407507295,3.422549643,3.397946389,3.389550041,3.405471492,3.388106045,10.55157357,10.58913059,9.444677521,3.922047411,5.116478244,4.074939167,4.08348457,3.974792072,4.050335554,4.06060088,3.960258936,12.83446159,12.88399169,12.52791816,5.428863625,9.067015653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.024657244,-0.026416176,-0.041310155,-0.02404276,-0.025711285,-0.043556138,-0.054014728,-0.030308959,-0.087702081,-0.043346585,-0.022243575,-0.011202701,-0.014882096,-0.012235722,-0.013562677,-0.017123362,-0.015329067,-0.0949423,-0.060542732,-0.059844988,-0.047075109,-0.003155995,3.944633806,3.918957093,4.024553683,3.953210898,3.927016885,4.024706288,9.526548343,9.524111532,10.28036082,4.493999456,5.644233838,4.813819247,4.670104482,5.174715137,4.77202897,4.624333056,5.175607202,14.81615094,14.88393356,16.88733171,6.106103422,10.14885696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.004319505,0.0029478,-0.010958469,0.003627508,0.00230133,-0.012819717,-0.019615911,0.003313879,0.021625282,-0.007119213,-0.032048644,0.034739998,0.034020772,0.03374332,0.037965457,0.037249529,0.035531552,-0.036427054,-0.013561069,0.038637707,0.01689196,0.016296212,3.865597123,3.847275346,4.115367831,3.904815549,3.8868309,4.153356452,9.438427228,9.344790419,9.027232769,4.280840871,6.217765192,4.455247762,4.429807091,5.327483372,4.56304966,4.534645721,5.425873651,13.49872996,13.2546093,14.65115454,5.462119484,9.549655018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.039062896,0.039381674,0.032395341,0.039173147,0.0395485,0.033185671,-0.002492897,0.025410247,0.008921329,0.020350719,0.03724094,-0.021144548,-0.018290967,0.010841153,-0.020004192,-0.017256707,0.011679852,-0.107010699,-0.071191816,-0.008111738,-0.047873834,-0.025441637,3.635886686,3.637900989,3.81851347,3.64298677,3.644581863,3.823829252,10.13788934,10.09323988,10.45833986,3.9916186,4.963220119,3.93169287,3.9551789,4.387798611,3.953279321,3.975310479,4.398782271,16.76384967,16.68415692,15.98283753,5.353594031,8.043189122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.035333006,-0.034087661,-0.040239354,-0.034538678,-0.033401267,-0.039119695,0.11766595,0.056492824,0.105230119,-0.025909378,0.024500793,0.096949767,0.097414443,0.086702697,0.102852345,0.102589565,0.092801475,0.178892999,0.119987353,0.243574469,0.134262996,0.246294002,3.720907666,3.646182374,3.417851705,3.793608572,3.704650446,3.465755978,12.20859277,11.48250146,8.978778123,4.831696172,9.292098987,5.17375038,5.146959483,4.723544926,5.541624849,5.433262604,4.98692963,16.67341497,16.67858723,16.42929021,8.185944995,33.26237423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
0.042730674,0.039006522,0.05839841,0.042770726,0.038685487,0.060163434,0.00354155,0.057438172,0.033383414,0.02510942,0.015117216,0.034441963,0.029776755,0.031086753,0.036161428,0.031223725,0.029750117,-0.029454567,0.009679904,0.030245781,0.011487021,0.047300338,4.055539276,3.87366965,3.914031447,4.137664888,3.928497147,3.983566367,8.951455536,9.30928883,9.738107484,4.06600115,5.52573785,6.720064064,6.150159482,6.247278216,6.965920058,6.327675447,6.429780119,17.88115537,17.93601856,16.5286394,7.175093854,12.73460446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.067276014,0.066217135,0.060153859,0.063767907,0.06281429,0.054848879,0.11805375,0.066726389,0.103535138,0.072391673,0.046677104,0.046544093,0.045473258,0.049738487,0.042158034,0.041126911,0.047603295,0.052590672,0.008622816,0.106637612,0.057902728,0.050467915,3.849191439,3.847959426,4.169575958,3.837165255,3.836708344,4.156248509,14.24629104,14.21891737,14.58678711,4.055060825,6.866107851,3.968494969,4.011070341,4.433781928,3.944227865,3.970387269,4.396833273,13.39431381,13.87123056,15.4470586,5.082017043,12.65231542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.018171461,0.017864729,0.015978958,0.019794692,0.019394284,0.020155685,0.018854514,0.021397377,0.037776564,0.019369353,0.014899613,-0.026584507,-0.029124462,-0.062152065,-0.030894927,-0.033149919,-0.06341015,0.046433557,0.043906819,0.072142666,-0.033078111,0.008483971,3.333909775,3.337928801,3.647946602,3.348458211,3.349488603,3.632501567,10.95520753,10.8279607,12.3374245,4.020787541,5.869000299,5.686267682,5.530601703,3.847432866,5.195601048,5.082518359,3.839383206,15.51541284,15.29386902,15.00876064,7.395209478,8.279856287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.003582441,-0.004055661,0.004791196,-0.003513157,-0.003948924,0.003756284,-0.002038459,0.036002598,0.052662886,-0.011565537,-0.02097893,0.047176248,0.045217938,0.021879492,0.047782489,0.045829807,0.023104648,0.108797803,0.148064637,0.135301837,0.029232225,0.014150893,4.212565701,4.200283287,3.967130324,4.221355765,4.204058728,3.975203849,13.0449971,12.79567673,11.9521215,4.493763787,5.963045869,5.410851018,5.364888846,5.380491015,5.444537092,5.385099487,5.403065154,21.5966272,21.45718952,22.9451614,6.448490826,10.84230864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.054901074,-0.056197662,-0.071756187,-0.053079322,-0.054267803,-0.062742194,-0.024644119,-0.054595824,-0.089493544,-0.055246984,-0.074062495,0.052200793,0.053407546,0.041878937,0.052291304,0.053939278,0.038067098,0.167073574,0.134012202,0.197300613,0.061613713,0.040043524,4.062168112,4.068168325,4.190705132,3.970713385,3.981975535,4.030338445,11.81666464,12.13417847,13.21626408,5.023863014,5.490023018,4.519323538,4.582450827,4.347714971,4.641339465,4.712419915,4.517095166,18.10258921,18.18870955,20.14842773,7.382882053,9.412073881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0.003099887,0.003061594,-0.009304543,0.003554298,0.003438395,-0.007733884,-0.07546699,-0.04218864,-0.110932397,-0.013168858,0.004419964,-0.056098636,-0.058170261,-0.056648525,-0.052659056,-0.054903566,-0.057581334,-0.103529071,-0.077185002,-0.038667493,-0.078563006,-0.047904372,3.686747846,3.667300352,4.092198231,3.69491049,3.670469696,4.101386381,12.0659072,11.93382447,13.77441195,4.228585445,5.074903352,4.515435102,4.495098719,6.187284722,4.572944142,4.556170482,5.747748062,11.71858368,11.44030117,13.91215894,6.198752533,10.21941411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.016685105,-0.014461152,-0.019078085,-0.018499503,-0.016040194,-0.019897008,0.032430266,0.009644766,0.058291549,0.022972285,0.062149397,-0.121564982,-0.119471917,-0.144813092,-0.119105335,-0.116412013,-0.142960437,-0.103210994,-0.111130347,-0.011582425,-0.057094635,0.039307573,4.640293286,4.506450125,5.244522273,4.777889016,4.629109302,5.453744161,10.07443268,10.02264351,10.99811056,4.639919666,6.410069932,6.840829905,6.313110488,6.639146795,7.194380835,6.614002321,6.85870324,18.21281889,17.99667811,16.42081363,6.947860204,15.83162099,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
-0.032284232,-0.034973388,-0.056123796,-0.029566913,-0.032197866,-0.056414919,-0.165744607,-0.15298605,-0.109481604,-0.056449569,-0.134573616,-0.044973679,-0.046686808,-0.051844411,-0.048473232,-0.049927062,-0.056940639,-0.186829762,-0.180632747,-0.088828883,-0.08476805,-0.156113134,5.213696133,5.101742063,4.554393867,5.508977612,5.364546893,4.479668125,13.17691037,12.74668162,9.012195869,6.378805731,7.611965679,5.326195481,5.25096218,5.10686223,5.079472011,5.015242087,4.855240735,12.54133649,12.56802683,11.29861959,6.089901471,7.453927816,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
-0.072343058,-0.072033103,-0.06347078,-0.072087043,-0.071789215,-0.067313915,-0.032771455,-0.045824714,0.003885139,-0.041880867,-0.055100794,0.03399136,0.033936938,0.032221826,0.032546989,0.032665038,0.031754285,0.201234341,0.172729393,0.174401712,0.071772465,0.113571707,4.339246714,4.336855501,3.752820112,4.344604327,4.343624292,3.763593018,12.14706716,12.18590214,10.37147975,5.435442585,5.723221961,4.244801526,4.245067907,3.980163818,4.237318479,4.240378243,3.997490785,17.60730348,17.88037119,16.93647362,7.749431068,8.135356394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
-0.01956946,-0.017311842,-0.021846339,-0.011106575,-0.008815384,-0.004959755,-0.039755001,-0.065696979,-0.123254043,-0.023905173,-0.004176783,-0.072643381,-0.070063543,-0.089214208,-0.062464042,-0.05987099,-0.07288264,-0.16947516,-0.194476662,-0.256745928,-0.077409484,-0.022751459,5.466969342,5.336628509,7.241569537,5.171286866,5.053015595,6.389380557,21.77864249,22.96341453,53.79207385,5.830753055,7.153810043,9.089391817,8.691164194,14.07264948,8.282507026,7.9128238,11.65576614,51.41015003,54.85192398,137.2707402,10.11987193,11.33043159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.003587457,-0.004620626,-0.01500126,-0.002277193,-0.003206346,-0.014259882,-0.048402218,-0.046632968,-0.019976928,0.018558665,-0.029515466,-0.012652639,-0.014266634,-0.027297803,-0.015316122,-0.016760404,-0.029179821,0.036824416,0.032147264,0.103266804,0.008895014,-0.033578413,3.865068392,3.871877901,4.178308967,3.858639071,3.866333777,4.20344112,11.3327249,11.41280928,10.89874735,4.232277838,6.984201173,4.622630501,4.59379886,5.30013854,4.655794828,4.637362646,5.374886504,13.51472853,13.35734143,13.93575254,5.745772043,14.66394026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.032712846,-0.03262394,-0.052092711,-0.032973289,-0.032834753,-0.053131726,-0.011646003,-0.023367005,-0.061652815,-0.020035832,0.002523937,0.034354797,0.033749369,0.008693824,0.029993022,0.029433157,0.005218072,0.045000198,0.029383438,0.070936431,0.046795251,0.098555133,4.156900562,4.148852048,6.581209599,4.165821564,4.158464264,6.660858246,10.87814504,10.88014731,15.77028052,4.803139313,6.289955874,4.84066815,4.832880434,6.379361123,4.718369783,4.713966185,6.283190202,15.71293556,15.70507304,17.67541486,6.993100095,12.48061426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.050347868,-0.056765649,-0.039879809,-0.048176308,-0.054848345,-0.034416431,-0.285301955,-0.204423338,-0.26600163,-0.085996042,-0.146696453,0.061994433,0.054812597,0.093776982,0.062894061,0.055446896,0.091720399,-0.136066357,-0.06292455,-0.13328798,-0.004683653,-0.073168981,4.41614226,4.085472882,5.357020548,4.47990433,4.122264824,5.502373301,27.88928759,20.13132788,46.16238267,4.695758493,7.855001896,6.576223626,5.678161151,9.739890685,6.798936508,5.823372456,10.18636183,56.99703742,38.84898882,111.6691808,7.377381651,16.47371313,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
-0.020152509,-0.017681744,-0.047540222,-0.022320672,-0.019865619,-0.051288918,0.021930456,0.131258927,-0.020887176,-0.004954471,0.007595461,-0.145608814,-0.138047254,-0.121929552,-0.152018805,-0.144553078,-0.127147493,-0.128155453,-0.02458833,-0.025713563,-0.109303952,-0.116040831,3.823505763,3.84877251,4.119233297,3.836571489,3.862532769,4.160177426,13.45285604,16.3247516,15.84990897,4.285917984,5.745965607,6.172560656,6.090567136,5.200362224,6.206386616,6.11424573,5.202363434,18.05259787,20.42524296,17.13654288,7.821364829,19.21813364,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1
